-6.000E+00,-9.220E+00,-8.300E+00,-7.550E+00,-7.550E+00,-5.490E+00,-5.540E+00,-5.420E+00,-5.420E+00,-4.840E+00,-4.510E+00,-4.000E+00,-4.000E+00,-3.140E+00,-2.620E+00,-2.420E+00,-2.420E+00,-3.090E+00,-2.970E+00,-2.720E+00,-2.430E+00,-2.430E+00,-1.900E+00,-1.520E+00,-1.180E+00,-1.180E+00,-1.300E+00,-1.590E+00,-1.500E+00,-1.310E+00,-1.030E+00,-1.030E+00,-2.700E-01,-4.300E-01,-3.210E+00,-3.210E+00,-4.700E-01,-5.400E-01,-3.900E-01,-3.900E-01,2.100E-01,5.800E-01,3.000E-01,3.000E-01,5.900E-01,2.000E-01,2.400E-01,2.400E-01,7.600E-01,1.140E+00,8.900E-01,-1.200E-01,-7.000E-02,-6.000E-02,7.700E-01,9.700E-01
9.700E-01,-9.110E+00,-8.310E+00,-6.800E+00,-5.870E+00,-5.870E+00,-5.600E+00,-5.410E+00,-5.090E+00,-5.090E+00,-4.310E+00,-3.790E+00,-3.320E+00,-3.320E+00,-5.130E+00,-3.050E+00,-3.160E+00,-3.080E+00,-3.080E+00,-2.560E+00,-2.330E+00,-2.010E+00,-2.010E+00,-1.280E+00,-6.300E-01,-1.260E+00,-1.560E+00,-1.550E+00,-1.380E+00,-1.380E+00,-7.700E-01,-3.700E-01,0.000E+00,0.000E+00,2.600E-01,-4.000E-01,-5.100E-01,-5.100E-01,-2.400E-01,1.000E-01,4.600E-01,4.600E-01,-2.130E+00,8.300E-01,2.800E-01,1.900E-01,1.900E-01,6.500E-01,1.010E+00,1.410E+00,7.800E-01,3.000E-02,-5.000E-02,7.400E-01,8.700E-01,1.170E+00
1.170E+00,-9.070E+00,-7.650E+00,-6.540E+00,-5.900E+00,-5.900E+00,-5.730E+00,-5.410E+00,-5.000E+00,-5.000E+00,-4.080E+00,-3.560E+00,-3.030E+00,-3.030E+00,-3.130E+00,-3.320E+00,-3.190E+00,-3.190E+00,-2.740E+00,-2.390E+00,-2.120E+00,-1.760E+00,-1.760E+00,-4.250E+00,-1.240E+00,-1.610E+00,-1.640E+00,-1.470E+00,-1.190E+00,-1.190E+00,-4.700E-01,-9.000E-02,-9.400E-01,-9.400E-01,-3.700E-01,-5.900E-01,-4.400E-01,-4.400E-01,2.000E-02,3.900E-01,7.700E-01,-1.800E+00,-1.800E+00,3.900E-01,2.200E-01,3.200E-01,3.200E-01,8.900E-01,1.310E+00,9.700E-01,-7.300E-01,0.000E+00,3.000E-02,8.400E-01,8.400E-01,1.410E+00
-1.080E+01,-9.430E+00,-9.430E+00,-6.440E+00,-6.320E+00,-6.120E+00,-6.120E+00,-5.350E+00,-4.870E+00,-4.340E+00,-4.340E+00,-3.280E+00,-2.770E+00,-3.210E+00,-3.210E+00,-3.350E+00,-3.170E+00,-2.850E+00,-2.540E+00,-2.540E+00,-1.920E+00,-1.550E+00,-3.530E+00,-3.530E+00,-1.650E+00,-1.640E+00,-1.570E+00,-1.300E+00,-9.500E-01,-9.500E-01,-2.100E-01,2.000E-01,5.600E-01,5.600E-01,-5.400E-01,-5.200E-01,-3.200E-01,-3.200E-01,2.700E-01,6.700E-01,1.100E+00,1.100E+00,4.300E-01,2.500E-01,3.100E-01,3.100E-01,8.400E-01,1.160E+00,1.600E+00,-6.800E-01,7.000E-02,-2.000E-02,8.500E-01,8.500E-01,1.320E+00,1.710E+00
-9.500E+00,-9.500E+00,-7.100E+00,-6.810E+00,-6.550E+00,-6.130E+00,-6.130E+00,-5.170E+00,-4.620E+00,-4.110E+00,-4.110E+00,-3.020E+00,-3.380E+00,-3.620E+00,-3.620E+00,-3.310E+00,-3.030E+00,-2.720E+00,-2.720E+00,-2.060E+00,-1.700E+00,-3.280E+00,-1.250E+00,-1.250E+00,-1.700E+00,-1.650E+00,-1.360E+00,-1.360E+00,-6.800E-01,-3.000E-01,7.000E-02,7.000E-02,-2.400E-01,-5.300E-01,-6.000E-01,-6.000E-01,-1.600E-01,1.700E-01,5.700E-01,9.900E-01,9.900E-01,6.000E-01,2.700E-01,2.400E-01,2.400E-01,7.100E-01,1.090E+00,1.500E+00,8.200E-01,1.300E-01,6.000E-02,6.000E-02,9.600E-01,1.260E+00,1.590E+00,1.590E+00
-9.570E+00,-7.990E+00,-7.420E+00,-7.420E+00,-6.630E+00,-6.110E+00,-5.580E+00,-5.580E+00,-4.400E+00,-3.820E+00,-3.270E+00,-3.270E+00,-3.780E+00,-3.690E+00,-3.470E+00,-3.180E+00,-3.180E+00,-2.540E+00,-2.210E+00,-1.820E+00,-1.820E+00,-1.240E+00,-1.760E+00,-1.810E+00,-1.680E+00,-1.680E+00,-1.130E+00,-7.600E-01,-3.800E-01,-3.800E-01,3.800E-01,-1.600E-01,-5.500E-01,-5.500E-01,-5.000E-01,-2.400E-01,7.000E-02,7.000E-02,9.000E-01,1.340E+00,-3.700E-01,-3.700E-01,-2.700E-01,3.400E-01,6.400E-01,6.400E-01,1.420E+00,1.810E+00,2.200E-01,8.000E-02,8.000E-02,9.000E-01,1.160E+00,1.510E+00,1.890E+00,1.890E+00
-9.820E+00,-8.280E+00,-7.750E+00,-7.750E+00,-6.590E+00,-5.980E+00,-5.340E+00,-5.340E+00,-4.160E+00,-3.550E+00,-3.820E+00,-3.820E+00,-3.890E+00,-3.620E+00,-3.310E+00,-3.310E+00,-2.760E+00,-2.400E+00,-2.020E+00,-2.020E+00,-1.330E+00,-1.840E+00,-1.910E+00,-1.770E+00,-1.770E+00,-1.230E+00,-8.900E-01,-4.900E-01,-4.900E-01,3.200E-01,-1.100E-01,-5.800E-01,-5.800E-01,-5.200E-01,-2.800E-01,2.000E-02,2.000E-02,8.100E-01,1.230E+00,-3.200E-01,-3.900E-01,-3.900E-01,3.200E-01,5.300E-01,9.200E-01,1.320E+00,1.690E+00,4.100E-01,8.000E-02,8.000E-02,9.000E-01,1.140E+00,1.430E+00,1.430E+00,2.200E+00,8.500E-01
-9.920E+00,-9.920E+00,-7.860E+00,-7.190E+00,-6.520E+00,-6.520E+00,-5.160E+00,-4.510E+00,-4.690E+00,-4.690E+00,-4.270E+00,-4.080E+00,-3.840E+00,-3.500E+00,-3.500E+00,-2.930E+00,-2.570E+00,-2.480E+00,-2.480E+00,-1.460E+00,-1.920E+00,-1.990E+00,-1.990E+00,-1.640E+00,-1.340E+00,-9.800E-01,-5.800E-01,-5.800E-01,2.300E-01,-1.300E-01,-6.300E-01,-6.300E-01,-5.800E-01,-3.500E-01,-5.000E-02,-5.000E-02,7.200E-01,1.180E+00,-2.200E-01,-2.200E-01,-3.000E-01,2.600E-01,5.300E-01,5.300E-01,1.210E+00,1.610E+00,2.020E+00,1.400E-01,1.400E-01,3.800E-01,1.050E+00,1.340E+00,1.340E+00,2.090E+00,1.600E+00,6.500E-01
6.500E-01,-8.710E+00,-7.850E+00,-7.100E+00,-7.100E+00,-5.620E+00,-4.920E+00,-6.760E+00,-6.760E+00,-4.520E+00,-4.340E+00,-4.040E+00,-4.040E+00,-3.290E+00,-2.840E+00,-2.800E+00,-4.500E+00,-4.500E+00,-1.670E+00,-2.040E+00,-2.100E+00,-2.100E+00,-1.720E+00,-1.390E+00,-1.040E+00,-1.040E+00,-2.700E-01,1.500E-01,-1.500E-01,-1.500E-01,-7.800E-01,-6.300E-01,-4.200E-01,-1.100E-01,-1.100E-01,6.300E-01,1.090E+00,-2.100E-01,-2.100E-01,-3.100E-01,-1.100E-01,4.200E-01,8.100E-01,1.140E+00,1.540E+00,1.950E+00,2.300E-01,2.000E-01,2.000E-01,9.600E-01,1.320E+00,1.670E+00,1.670E+00,2.400E+00,7.200E-01,6.300E-01
6.300E-01,-8.710E+00,-7.800E+00,-6.960E+00,-6.960E+00,-5.420E+00,-5.160E+00,-4.890E+00,-4.890E+00,-4.630E+00,-4.320E+00,-3.930E+00,-3.930E+00,-2.990E+00,-2.510E+00,-2.080E+00,-1.620E+00,-1.850E+00,-2.190E+00,-2.200E+00,-2.080E+00,-1.850E+00,-1.850E+00,-1.130E+00,-7.300E-01,-3.600E-01,7.000E-02,7.000E-02,-7.000E-01,-7.700E-01,-7.000E-01,-7.000E-01,-1.700E-01,1.500E-01,5.700E-01,5.700E-01,-1.700E-01,-3.700E-01,-3.300E-01,-3.300E-01,3.700E-01,7.400E-01,1.060E+00,1.470E+00,1.870E+00,2.400E-01,2.400E-01,3.700E-01,6.100E-01,1.230E+00,1.230E+00,1.950E+00,2.340E+00,8.200E-01,7.200E-01,7.200E-01
-9.890E+00,-8.680E+00,-7.670E+00,-7.670E+00,-5.980E+00,-5.210E+00,-5.300E+00,-5.300E+00,-4.930E+00,-4.560E+00,-4.150E+00,-4.150E+00,-3.170E+00,-2.680E+00,-2.220E+00,-2.220E+00,-2.070E+00,-2.420E+00,-2.340E+00,-2.210E+00,-1.920E+00,-1.920E+00,-1.230E+00,-8.400E-01,-4.300E-01,-4.300E-01,-3.400E-01,-7.900E-01,-8.600E-01,-8.600E-01,-5.500E-01,-2.700E-01,7.000E-02,7.000E-02,9.100E-01,-1.300E-01,-4.100E-01,-4.100E-01,-1.400E-01,3.100E-01,6.300E-01,9.700E-01,9.700E-01,1.790E+00,3.300E-01,2.600E-01,2.600E-01,6.500E-01,1.150E+00,1.460E+00,1.460E+00,2.260E+00,8.800E-01,7.800E-01,7.800E-01,1.090E+00
-9.850E+00,-8.620E+00,-8.620E+00,-6.660E+00,-5.800E+00,-5.790E+00,-5.790E+00,-5.260E+00,-4.850E+00,-4.370E+00,-4.370E+00,-3.410E+00,-2.880E+00,-2.370E+00,-2.370E+00,-2.390E+00,-2.560E+00,-2.500E+00,-2.300E+00,-2.300E+00,-1.720E+00,-1.290E+00,-9.100E-01,-9.100E-01,-1.100E-01,-1.230E+00,-1.330E+00,-1.330E+00,-8.400E-01,-6.300E-01,-3.400E-01,-1.000E-02,-1.000E-02,8.100E-01,-1.900E-01,-4.000E-01,-4.000E-01,-1.300E-01,1.100E-01,5.800E-01,8.800E-01,1.300E+00,1.710E+00,3.500E-01,3.500E-01,4.100E-01,6.400E-01,9.700E-01,9.700E-01,1.790E+00,2.190E+00,1.070E+00,7.900E-01,7.900E-01,1.150E+00,1.580E+00
-9.830E+00,-9.830E+00,-7.820E+00,-6.470E+00,-6.300E+00,-6.300E+00,-5.620E+00,-5.140E+00,-4.670E+00,-4.670E+00,-3.570E+00,-3.080E+00,-2.520E+00,-2.520E+00,-2.630E+00,-2.750E+00,-2.660E+00,-2.660E+00,-2.170E+00,-1.840E+00,-1.420E+00,-1.420E+00,-6.100E-01,-1.900E-01,-1.300E+00,-1.400E+00,-1.400E+00,-9.600E-01,-7.000E-01,-4.500E-01,-4.500E-01,3.200E-01,-1.700E+00,-1.900E-01,-1.900E-01,-3.600E-01,-1.400E-01,1.000E-01,1.000E-01,7.800E-01,1.200E+00,1.420E+00,1.420E+00,2.800E-01,3.900E-01,6.300E-01,9.700E-01,9.700E-01,1.660E+00,2.080E+00,1.120E+00,1.120E+00,9.000E-01,1.170E+00,1.460E+00,1.460E+00
-9.540E+00,-8.020E+00,-7.230E+00,-7.230E+00,-6.500E+00,-6.050E+00,-5.540E+00,-5.540E+00,-4.390E+00,-3.850E+00,-3.280E+00,-3.280E+00,-2.640E+00,-2.980E+00,-3.010E+00,-2.880E+00,-2.620E+00,-2.620E+00,-1.940E+00,-1.540E+00,-1.100E+00,-1.100E+00,-1.020E+00,-1.420E+00,-1.480E+00,-1.480E+00,-1.110E+00,-8.600E-01,-5.600E-01,-2.000E-01,-2.000E-01,4.800E-01,-2.700E-01,-4.200E-01,-4.200E-01,-1.600E-01,9.000E-02,4.100E-01,4.100E-01,1.090E+00,1.370E+00,4.100E-01,4.100E-01,3.900E-01,6.100E-01,9.900E-01,1.330E+00,1.330E+00,1.950E+00,1.200E+00,8.700E-01,8.700E-01,1.150E+00,1.480E+00,1.700E+00,1.700E+00
-9.810E+00,-8.260E+00,-7.690E+00,-7.690E+00,-6.550E+00,-5.940E+00,-5.330E+00,-5.330E+00,-4.090E+00,-3.510E+00,-3.000E+00,-3.000E+00,-3.260E+00,-3.240E+00,-3.080E+00,-2.790E+00,-2.480E+00,-2.480E+00,-1.670E+00,-1.230E+00,-2.550E+00,-2.550E+00,-1.590E+00,-1.580E+00,-1.370E+00,-1.160E+00,-1.160E+00,-6.900E-01,-3.400E-01,7.000E-02,7.000E-02,-3.600E-01,-5.000E-01,-3.900E-01,-3.900E-01,1.000E-01,4.200E-01,7.900E-01,7.900E-01,1.320E+00,4.100E-01,2.500E-01,3.700E-01,3.700E-01,9.300E-01,1.300E+00,1.420E+00,1.420E+00,1.210E+00,8.800E-01,8.800E-01,8.800E-01,1.470E+00,1.810E+00,2.010E+00,2.010E+00
-9.990E+00,-8.630E+00,-7.820E+00,-7.820E+00,-6.450E+00,-5.750E+00,-5.110E+00,-5.110E+00,-3.830E+00,-3.330E+00,-3.930E+00,-3.930E+00,-3.530E+00,-3.290E+00,-3.010E+00,-2.680E+00,-2.260E+00,-2.260E+00,-1.420E+00,-3.230E+00,-1.580E+00,-1.580E+00,-1.650E+00,-1.450E+00,-1.180E+00,-1.180E+00,-5.200E-01,-5.200E-01,-1.920E+00,-1.920E+00,-4.200E-01,-5.200E-01,-4.200E-01,-4.200E-01,6.000E-02,3.900E-01,8.300E-01,1.220E+00,1.220E+00,3.700E-01,2.100E-01,4.000E-01,6.400E-01,9.400E-01,1.310E+00,1.310E+00,2.060E+00,1.220E+00,8.800E-01,8.800E-01,1.150E+00,1.480E+00,1.850E+00,1.850E+00,2.000E-02,1.630E+00
-1.010E+01,-1.010E+01,-7.880E+00,-7.060E+00,-6.260E+00,-6.260E+00,-4.830E+00,-4.160E+00,-4.250E+00,-4.250E+00,-4.180E+00,-3.830E+00,-3.550E+00,-3.230E+00,-3.230E+00,-2.470E+00,-2.060E+00,-2.650E+00,-2.650E+00,-1.780E+00,-1.860E+00,-1.720E+00,-1.720E+00,-1.260E+00,-8.900E-01,-5.200E-01,-5.200E-01,2.300E-01,-9.000E-02,-5.500E-01,-6.000E-01,-6.000E-01,-2.200E-01,8.000E-02,3.700E-01,3.700E-01,1.210E+00,9.600E-01,2.800E-01,2.800E-01,3.200E-01,5.900E-01,9.100E-01,1.310E+00,1.690E+00,1.690E+00,1.230E+00,8.500E-01,9.100E-01,9.100E-01,1.430E+00,1.800E+00,2.220E+00,2.220E+00,1.670E+00,1.410E+00
-1.010E+01,-1.010E+01,-7.810E+00,-6.920E+00,-6.100E+00,-6.100E+00,-4.720E+00,-4.790E+00,-4.680E+00,-4.680E+00,-4.180E+00,-3.880E+00,-3.550E+00,-3.550E+00,-2.740E+00,-2.320E+00,-1.420E+00,-1.730E+00,-1.730E+00,-1.990E+00,-1.830E+00,-1.590E+00,-1.590E+00,-9.500E-01,-5.700E-01,-1.700E-01,-1.700E-01,-3.600E-01,-6.800E-01,-6.200E-01,-6.200E-01,-2.500E-01,3.000E-02,4.000E-01,4.000E-01,1.220E+00,7.300E-01,2.100E-01,1.700E-01,1.700E-01,5.900E-01,9.200E-01,1.250E+00,1.670E+00,2.080E+00,1.180E+00,1.180E+00,9.400E-01,1.160E+00,1.430E+00,1.430E+00,2.220E+00,2.620E+00,1.690E+00,1.690E+00,1.520E+00
-1.010E+01,-8.800E+00,-8.800E+00,-6.800E+00,-5.960E+00,-5.310E+00,-5.310E+00,-5.090E+00,-4.760E+00,-4.400E+00,-4.400E+00,-3.470E+00,-2.920E+00,-2.450E+00,-1.950E+00,-1.950E+00,-2.140E+00,-2.270E+00,-2.110E+00,-2.110E+00,-1.670E+00,-1.400E+00,-9.800E-01,-9.800E-01,-1.800E-01,8.000E-02,-5.800E-01,-5.800E-01,-7.200E-01,-5.100E-01,-2.800E-01,4.000E-02,4.000E-02,8.000E-01,1.170E+00,5.900E-01,5.900E-01,1.100E-01,2.600E-01,5.500E-01,9.000E-01,1.270E+00,1.670E+00,2.060E+00,1.180E+00,8.400E-01,8.400E-01,1.130E+00,1.400E+00,1.770E+00,1.770E+00,2.600E+00,8.200E-01,8.300E-01,8.300E-01,1.730E+00
-1.020E+01,-8.750E+00,-8.750E+00,-6.310E+00,-6.000E+00,-5.800E+00,-5.800E+00,-5.090E+00,-4.660E+00,-4.170E+00,-4.170E+00,-3.090E+00,-2.580E+00,-2.080E+00,-2.120E+00,-2.440E+00,-2.460E+00,-2.270E+00,-2.270E+00,-1.800E+00,-1.400E+00,-1.020E+00,-6.300E-01,-6.300E-01,-1.900E-01,-8.100E-01,-8.700E-01,-8.700E-01,-6.000E-01,-3.500E-01,-1.000E-02,-1.000E-02,7.100E-01,1.140E+00,-5.000E-02,-5.000E-02,-1.100E-01,2.200E-01,5.200E-01,8.600E-01,8.600E-01,1.610E+00,1.990E+00,5.400E-01,5.300E-01,5.300E-01,1.050E+00,1.380E+00,1.730E+00,1.730E+00,2.570E+00,8.600E-01,9.100E-01,1.090E+00,1.090E+00,2.050E+00
-9.670E+00,-8.240E+00,-8.240E+00,-6.760E+00,-6.370E+00,-5.980E+00,-5.530E+00,-5.530E+00,-4.420E+00,-3.840E+00,-3.280E+00,-3.280E+00,-2.300E+00,-2.610E+00,-2.780E+00,-2.680E+00,-2.500E+00,-2.230E+00,-2.230E+00,-1.520E+00,-1.100E+00,-6.900E-01,-6.900E-01,-1.160E+00,-1.370E+00,-1.320E+00,-9.400E-01,-9.400E-01,-4.500E-01,-1.200E-01,2.700E-01,2.700E-01,3.300E-01,-1.400E-01,-2.400E-01,-2.400E-01,1.500E-01,4.500E-01,7.600E-01,7.600E-01,1.550E+00,8.000E-01,5.400E-01,5.300E-01,5.300E-01,1.010E+00,1.290E+00,1.660E+00,1.660E+00,1.290E+00,9.000E-01,9.800E-01,9.800E-01,1.440E+00,1.960E+00,2.360E+00
